timestep,inst_00,inst_01,inst_02,inst_03,inst_04,inst_05,inst_06,inst_07,inst_08,inst_09,inst_10,inst_11,inst_12,inst_13,inst_14,inst_15,inst_16,inst_17,inst_18,inst_19,inst_20,inst_21,inst_22,inst_23,inst_24,inst_25,inst_26,inst_27,inst_28,inst_29,inst_30,inst_31,inst_32,inst_33,inst_34,inst_35,inst_36,inst_37,inst_38,inst_39,inst_40,inst_41,inst_42,inst_43,inst_44,inst_45,inst_46,inst_47,inst_48,inst_49
389,19274.89999999998,54085.999999999985,0.0,8822.400000000081,0.0,0.0,52136.14999999996,27689.400000000027,43955.60000000012,166808.10000000024,81712.54999999976,0.0,-16768.84999999984,14421.050000000148,138647.60000000065,20333.149999999376,80456.24999999975,33460.00000000014,13726.350000000055,1035.299999999968,-13733.099999999833,3673.2999999999197,0.0,-2008.9000000008186,0.0,109702.04999999999,96917.24999999997,0.0,189729.8000000001,91753.6,0.0,0.0,380.4500000000835,-6085.650000000054,0.0,0.0,-3270.199999999497,0.0,-18629.949999999593,53878.499999999374,1631.5999999999017,-61814.85000000034,0.0,0.0,100096.5000000005,0.0,0.0,26356.65000000005,0.0,-27959.699999999946
390,17174.899999999972,50185.99999999998,0.0,9022.400000000041,0.0,0.0,52536.14999999995,15989.40000000001,41573.40000000017,127221.80000000019,80234.04999999974,0.0,-11568.849999999808,10542.350000000166,129665.40000000058,26733.14999999931,77156.24999999977,36260.00000000015,18626.350000000075,-764.7000000000294,-16733.099999999806,9073.299999999912,0.0,-7308.900000000829,0.0,112202.04999999999,100517.24999999997,0.0,182429.80000000008,91953.6,0.0,0.0,-8619.549999999901,-7785.650000000053,0.0,0.0,-3070.1999999994655,0.0,-17829.94999999961,52078.49999999931,10131.599999999846,-59714.85000000033,0.0,0.0,100796.50000000042,0.0,0.0,28056.65000000003,0.0,-27859.699999999964
391,15774.899999999967,45386.00000000001,0.0,3522.4000000000697,0.0,0.0,54336.14999999995,25089.400000000045,39093.30000000016,93602.80000000009,83534.04999999973,0.0,-8368.849999999806,16342.35000000022,126165.40000000063,22999.749999999378,78556.24999999977,36660.000000000146,14926.35000000003,435.2999999999806,-18033.09999999983,11173.299999999921,0.0,-13988.80000000081,0.0,117402.05000000002,104017.24999999999,0.0,182429.80000000008,88853.60000000002,0.0,0.0,-17419.549999999927,-5285.650000000053,0.0,0.0,-8570.199999999437,0.0,-16229.949999999646,53478.499999999316,15331.599999999948,-62214.85000000033,0.0,0.0,97196.50000000042,0.0,0.0,26782.550000000036,0.0,-25059.699999999953
392,16474.89999999997,41480.90000000002,0.0,6622.400000000092,0.0,0.0,57536.14999999995,18489.40000000001,47893.30000000012,97802.79999999996,86234.04999999973,0.0,-7368.849999999791,18142.350000000217,123177.50000000051,24299.749999999403,82956.24999999974,39560.00000000014,8814.050000000027,1135.2999999999479,-23183.499999999818,14073.299999999912,0.0,-6088.800000000748,0.0,115102.04999999997,106317.24999999996,0.0,178124.30000000013,88853.60000000002,0.0,0.0,-17819.54999999992,-4685.650000000066,0.0,0.0,-2070.1999999994514,0.0,-16029.949999999686,56478.49999999929,18831.59999999989,-61414.85000000028,0.0,0.0,96796.5000000005,0.0,0.0,28082.550000000025,0.0,-25059.699999999953
393,13974.899999999969,40080.900000000016,0.0,18022.400000000096,0.0,0.0,56236.14999999996,14289.400000000063,43518.00000000013,90002.80000000009,83951.54999999973,0.0,-6768.849999999839,21842.35000000019,107504.50000000042,24099.749999999443,78320.64999999978,38560.0000000002,8314.049999999985,1135.2999999999479,-24583.499999999825,19373.299999999923,0.0,6511.199999999303,0.0,115902.04999999996,105817.24999999999,0.0,184924.30000000013,88141.2,0.0,0.0,-20219.549999999937,-5785.650000000061,0.0,0.0,-3270.199999999497,0.0,-11329.949999999697,55378.499999999294,23931.59999999994,-62114.85000000028,0.0,0.0,97696.5000000004,0.0,0.0,30482.550000000047,0.0,-27359.699999999957
394,15174.899999999943,48680.90000000001,0.0,16522.400000000038,0.0,0.0,57836.14999999996,32589.400000000045,38946.90000000011,76302.80000000005,84751.54999999971,0.0,-6168.849999999817,17356.250000000186,111604.5000000004,22166.04999999944,79420.64999999978,42860.0000000002,8614.049999999996,335.29999999996494,-22583.499999999796,20273.299999999886,0.0,16811.19999999917,0.0,120302.05,112417.24999999996,0.0,193624.3000000002,82623.59999999996,0.0,0.0,-22119.549999999916,-6585.6500000000615,0.0,0.0,-7970.199999999486,0.0,-22157.249999999607,55378.499999999294,29731.599999999922,-74213.45000000032,0.0,0.0,96796.5000000005,0.0,0.0,28710.550000000047,0.0,-27659.69999999993
395,12730.400000000005,43280.900000000016,0.0,13222.400000000056,0.0,0.0,61036.14999999996,42989.40000000004,44646.90000000011,66609.9000000001,85951.54999999973,0.0,1031.1500000001724,17556.250000000146,116304.50000000038,18535.449999999488,74481.7499999998,43260.00000000019,8914.050000000007,-1959.2000000000278,-20583.49999999984,23673.29999999992,0.0,14011.199999999302,0.0,127602.04999999997,110186.64999999997,0.0,190124.3000000002,83423.59999999995,0.0,0.0,-25675.84999999994,-6585.6500000000615,0.0,0.0,-5470.199999999486,0.0,-22957.24999999959,51414.89999999931,33231.59999999987,-70013.4500000003,0.0,0.0,93891.80000000041,0.0,0.0,28410.550000000072,0.0,-28159.69999999994
396,13130.400000000067,51280.90000000006,0.0,15822.400000000036,0.0,0.0,62636.14999999996,40889.40000000003,44646.90000000011,67409.90000000023,77663.04999999973,0.0,4331.150000000155,21556.250000000204,115104.50000000033,19635.44999999948,74881.74999999978,43960.00000000019,6714.0500000000175,-459.2000000000064,-19883.499999999836,25173.299999999905,0.0,17211.199999999233,0.0,132002.04999999996,116786.64999999994,0.0,203224.30000000022,84923.59999999993,0.0,0.0,-20975.84999999995,-7385.650000000062,0.0,0.0,-3270.1999999994973,0.0,-27288.949999999582,54714.899999999296,36031.59999999988,-54013.45000000036,0.0,0.0,95291.80000000041,0.0,0.0,32210.55000000006,0.0,-30559.699999999946
397,14830.400000000012,51280.90000000006,0.0,21622.40000000009,0.0,0.0,61236.14999999995,23389.40000000003,40677.90000000012,88309.90000000011,77163.04999999973,0.0,5731.150000000161,17370.75000000021,103728.50000000045,17003.849999999544,74381.74999999981,46760.000000000204,4414.049999999977,-1259.2000000000248,-23683.49999999986,26073.299999999937,0.0,22511.199999999244,0.0,128802.04999999996,117186.64999999992,0.0,200224.3000000002,82223.59999999993,0.0,0.0,-19975.849999999937,-6385.650000000066,0.0,0.0,-8470.199999999457,0.0,-26088.94999999954,53714.899999999354,31330.89999999997,-45313.45000000032,0.0,0.0,90991.80000000034,0.0,0.0,30736.35000000007,0.0,-31359.699999999928
398,16030.400000000058,46980.90000000006,0.0,19422.4000000001,0.0,0.0,62736.149999999936,20489.400000000038,42977.900000000154,76909.90000000011,75176.74999999971,0.0,5231.150000000189,17770.750000000273,100628.50000000057,20303.8499999996,74681.74999999975,46360.00000000014,3214.050000000003,-959.2000000000135,-25535.799999999796,16873.299999999923,0.0,12111.199999999182,0.0,133302.05,111054.74999999991,0.0,201324.3000000002,83923.59999999995,0.0,0.0,-16275.849999999962,-3385.6500000000588,0.0,0.0,-6670.19999999946,0.0,-20888.94999999958,54414.89999999929,31530.90000000007,-51689.05000000035,0.0,0.0,90691.80000000032,0.0,0.0,30436.350000000097,0.0,-31059.699999999953
399,14430.400000000021,42074.600000000064,-268.2,18622.400000000045,-280.4,-152.10000000000002,57564.94999999995,32789.40000000001,37511.700000000106,85009.90000000014,73689.2499999997,0.0,9431.150000000205,22670.750000000222,105728.50000000048,24903.849999999606,78681.74999999981,48760.00000000016,214.04999999996016,-1159.2000000000091,-27835.799999999763,13927.999999999924,0.0,1015.3999999992229,-371.75,130502.04999999997,110954.74999999985,-155.95000000000002,187508.9000000002,79908.39999999994,-162.54999999999998,0.0,-28475.84999999995,-2785.6500000000538,-271.3,0.0,-11066.199999999484,-246.55,-23824.84999999957,52614.89999999936,30130.900000000063,-42189.050000000396,-164.60000000000002,0.0,85579.6000000004,-139.8,0.0,30436.350000000097,0.0,-27159.699999999946
400,17030.4,42474.60000000006,5931.799999999975,12872.700000000053,5419.600000000003,-852.1000000000029,54791.249999999956,31989.400000000027,37011.70000000006,99809.90000000018,80689.24999999968,0.0,4131.150000000194,19782.250000000255,103228.50000000048,21803.849999999584,69047.74999999977,48060.00000000016,-10717.35000000001,440.7999999999922,-25935.799999999785,11981.199999999937,0.0,-384.60000000078276,4728.249999999909,132002.04999999996,109221.4499999999,3244.049999999999,191708.90000000023,77691.29999999993,-1686.4499999999746,0.0,-27675.84999999997,-2485.65000000006,-7171.299999999977,0.0,-11266.199999999515,-16355.24999999995,-29665.84999999948,52614.89999999936,34730.9,-42289.050000000374,-464.6000000000114,0.0,90579.6000000004,-39.79999999998438,0.0,31536.35000000009,0.0,-23759.699999999946
401,19530.4,44174.60000000007,20331.800000000025,4915.400000000073,7219.6,-1252.10000000003,55591.24999999994,25089.40000000005,32540.900000000096,107809.90000000015,84289.24999999968,0.0,9131.150000000194,16491.050000000294,79875.60000000057,24003.849999999573,60005.24999999975,46360.000000000146,-10817.34999999999,2140.799999999974,-28635.799999999745,8637.299999999945,0.0,-4884.600000000811,16028.250000000005,125402.04999999999,113921.44999999988,-3155.9500000000066,189308.9000000002,83591.29999999989,1613.5500000000081,0.0,-21675.849999999955,-2285.650000000064,3328.6999999999935,0.0,-13966.199999999475,-12355.249999999894,-20965.84999999943,54814.89999999935,33430.900000000045,-41789.0500000004,4035.400000000017,0.0,81870.30000000048,-1039.7999999999986,0.0,30462.05000000009,0.0,-23659.69999999993
402,20030.400000000045,36863.700000000055,30031.800000000014,2815.400000000136,660.2999999999856,-2252.1000000000085,56791.24999999995,20289.40000000001,24477.800000000134,103209.90000000021,81193.9499999997,0.0,5731.15000000016,12203.55000000032,88775.60000000057,26203.849999999562,68305.24999999974,41660.00000000016,-11117.35,3140.799999999988,-29235.799999999766,6892.099999999919,0.0,-1584.600000000828,11528.249999999978,126902.04999999997,111685.24999999988,-6955.949999999997,184190.7000000002,84591.2999999999,4413.550000000019,0.0,-16475.849999999995,-4814.250000000066,6028.700000000024,0.0,-1966.1999999995169,-15055.249999999925,-16565.849999999453,55114.89999999936,38930.900000000016,-40289.050000000345,9335.399999999958,0.0,81970.30000000054,-339.79999999999575,0.0,30462.05000000009,0.0,-23159.69999999996
403,18430.40000000001,35253.80000000004,32931.8,515.400000000096,1860.2999999999602,-1052.100000000034,53818.249999999956,31389.4,22112.700000000175,107909.9000000002,83993.94999999972,0.0,10431.150000000149,13803.550000000285,68011.60000000057,25603.84999999961,63558.64999999972,45860.000000000175,-6617.350000000043,5240.7999999999965,-30835.799999999734,6592.099999999908,0.0,-13393.900000000862,9094.94999999996,125702.05,107545.34999999983,-6655.950000000022,189090.70000000022,86991.29999999992,8613.550000000036,0.0,-13375.849999999973,-5843.7500000000655,928.7000000000444,0.0,-3366.1999999995223,-7955.249999999917,-16465.849999999402,56214.899999999354,36424.40000000009,-41789.0500000004,8435.399999999994,0.0,80770.3000000005,360.2000000000071,0.0,31362.05000000009,0.0,-21459.699999999943
404,17230.400000000034,31340.600000000057,29931.800000000032,2015.400000000082,960.2999999999971,47.89999999999577,56118.24999999996,29189.400000000012,25912.7000000002,113309.90000000011,82300.04999999971,0.0,11931.150000000205,12116.55000000029,68611.60000000046,20468.2499999996,66058.64999999972,46760.00000000021,-2217.349999999995,6440.799999999971,-29835.799999999792,7092.099999999879,0.0,-13493.900000000913,15894.95000000003,121102.04999999999,107845.34999999985,-7855.949999999996,204990.7000000002,90591.29999999992,7198.850000000041,0.0,-6275.849999999965,-8370.85000000005,328.70000000002165,0.0,633.8000000005345,-4755.2499999999145,-16265.849999999442,55214.89999999927,35724.400000000154,-36089.0500000004,9235.399999999978,0.0,80470.30000000063,-1439.7999999999902,0.0,29888.1500000001,0.0,-22759.69999999993
405,15930.400000000009,26631.500000000022,28031.799999999985,2315.4000000000933,3460.299999999997,447.89999999998724,53845.549999999974,34289.40000000007,31612.700000000204,110009.90000000013,82200.0499999997,0.0,13131.15000000018,15816.550000000265,70911.6000000005,18168.249999999633,70258.64999999966,44060.00000000018,382.6499999999851,6740.799999999983,-29735.79999999974,11292.099999999897,0.0,-7993.900000000941,18794.94999999995,125402.04999999999,108645.34999999983,-9855.950000000024,202790.7000000002,87663.89999999994,5585.450000000052,0.0,-4475.849999999968,-7470.850000000033,-3571.299999999984,0.0,-4466.199999999517,-8455.24999999996,-14365.849999999464,53614.8999999993,31914.10000000013,-42873.95000000036,16635.399999999998,0.0,74454.40000000053,-2639.8,0.0,29388.150000000092,0.0,-27756.599999999955
406,14530.400000000003,28931.49999999999,16112.29999999998,2315.4000000000933,2760.2999999999943,1047.8999999999746,58045.54999999999,47089.40000000001,29140.200000000197,115209.90000000008,83600.0499999997,0.0,15031.150000000158,12528.550000000234,57711.60000000057,15828.549999999635,64113.14999999971,39496.700000000164,-4317.350000000004,6740.799999999983,-29835.799999999792,15392.099999999862,0.0,-15393.90000000089,11958.049999999956,117786.05,102609.94999999981,-5455.950000000012,201790.7000000002,85134.29999999994,4985.450000000064,0.0,-3175.849999999942,-9398.850000000048,-2071.299999999998,0.0,-9164.699999999482,-7455.249999999945,-13265.84999999947,49114.899999999274,35214.100000000115,-38473.95000000031,17335.4,0.0,64847.30000000044,-3439.799999999983,0.0,25610.150000000096,0.0,-27756.599999999955
407,14030.400000000032,25221.599999999966,18112.299999999937,5215.400000000085,10060.299999999963,547.8999999999676,55870.549999999974,54289.40000000007,25364.300000000163,117809.90000000014,79109.04999999971,0.0,12731.150000000189,6735.350000000203,57511.60000000047,13328.549999999635,63413.14999999971,41396.70000000014,-6817.350000000004,6740.799999999983,-33135.79999999978,13339.999999999896,0.0,-8793.900000000924,12258.049999999967,119986.04999999999,98270.6499999998,-3555.949999999999,190066.1000000002,81807.6999999999,6285.450000000054,0.0,24.150000000060572,-10925.450000000053,-3171.299999999992,0.0,-9464.699999999493,5944.750000000089,-8265.84999999947,45145.69999999929,33914.10000000016,-47462.950000000325,17935.399999999954,0.0,69847.30000000044,-2339.7999999999884,0.0,26410.150000000078,0.0,-26956.599999999973
408,17430.400000000067,17318.999999999927,27312.299999999952,7015.400000000082,1799.300000000003,947.8999999999946,61870.54999999999,66389.40000000001,29664.30000000016,115109.90000000018,79509.04999999974,0.0,4739.850000000209,4943.350000000229,59811.600000000515,14928.549999999672,62613.149999999725,42396.70000000016,-9517.350000000035,5840.799999999985,-32535.799999999756,9484.499999999933,0.0,-22195.300000000923,7958.049999999898,115886.05000000002,95233.94999999982,-5255.950000000016,197266.1000000002,84407.69999999988,10085.450000000044,0.0,-8275.849999999995,-9025.450000000059,1128.7000000000053,0.0,-13764.699999999491,-5075.749999999953,-8365.849999999378,39245.699999999255,37414.1000000001,-52247.65000000032,12435.399999999983,0.0,74747.3000000004,-3739.799999999994,0.0,27910.1500000001,0.0,-28156.599999999984
409,16730.400000000063,20418.99999999988,27312.299999999952,11515.40000000011,6799.300000000003,47.899999999996,59199.149999999965,67089.40000000001,27086.3000000001,124409.90000000011,75714.94999999972,0.0,6839.850000000217,3450.4500000002654,50064.8000000006,17028.54999999968,56713.14999999976,44196.70000000016,-13846.05000000004,2341.699999999982,-32135.799999999763,3084.4999999999272,0.0,-23695.30000000098,8658.049999999972,126786.04999999999,100533.94999999984,-7155.950000000029,200666.10000000024,84507.69999999987,13785.450000000055,0.0,-16475.85,-9025.450000000059,-571.3000000000118,0.0,-7864.699999999457,2524.2500000000273,-16820.44999999948,39845.69999999928,38714.10000000006,-46147.65000000033,14735.399999999952,0.0,76847.30000000034,-6825.800000000005,0.0,28110.150000000096,0.0,-30656.599999999984
410,16630.400000000012,25318.999999999898,17512.29999999998,14715.400000000114,137.200000000008,-1652.100000000021,53633.04999999995,58889.40000000001,20702.300000000087,124909.90000000023,74022.24999999971,0.0,14939.850000000239,1059.3500000002682,48764.80000000064,14728.54999999964,53313.149999999725,49696.70000000013,-18346.05000000007,2341.699999999982,-33235.799999999756,3584.49999999997,0.0,-16395.30000000094,11658.049999999945,124786.05000000003,107233.94999999985,-9155.950000000023,199766.1000000002,85707.69999999984,14185.450000000046,0.0,-25932.349999999984,-9750.750000000045,2728.7000000000426,0.0,-10264.699999999477,6424.250000000033,-10920.44999999959,35185.79999999922,41714.10000000017,-44347.65000000033,17635.400000000016,0.0,80147.30000000032,-9625.800000000016,0.0,25931.650000000103,0.0,-29656.59999999997
411,19330.400000000045,28818.999999999913,20612.299999999934,17915.400000000118,-4720.599999999989,-4552.100000000012,52333.04999999996,56489.40000000006,23102.300000000105,105509.90000000011,75922.24999999972,0.0,16039.850000000233,6559.3500000002405,51864.800000000665,16028.549999999665,52413.14999999976,46596.70000000018,-19846.050000000054,1341.699999999968,-38975.099999999766,3384.4999999999386,0.0,-14995.300000000936,9058.049999999894,123486.05,106633.94999999982,-4155.950000000023,201666.10000000027,82482.09999999985,13985.45000000005,0.0,-26832.350000000017,-8050.750000000046,4828.700000000052,0.0,-4764.699999999434,13224.25000000003,-8020.449999999527,33685.79999999916,34900.10000000018,-45847.650000000314,20335.399999999976,0.0,75051.20000000039,-10125.800000000023,0.0,24551.950000000128,0.0,-31849.699999999983
412,19930.400000000067,30618.99999999991,13394.999999999916,11615.400000000092,-2220.5999999999894,-4952.100000000004,55033.04999999995,62089.40000000001,14624.000000000082,112709.9000000001,70526.34999999971,0.0,19039.850000000206,9959.350000000275,66564.80000000066,21428.549999999657,44286.94999999971,49796.70000000018,-20446.050000000076,3041.6999999999853,-38775.09999999974,6984.499999999933,0.0,-16895.300000000912,1010.9499999999953,117086.05,105507.94999999982,-10155.95,204466.1000000002,76262.3999999998,15385.450000000055,0.0,-29532.349999999977,-9576.350000000035,-6771.299999999985,0.0,-9664.699999999455,6415.750000000004,-6820.449999999481,32685.799999999217,35400.1000000003,-50129.75000000034,14635.399999999972,0.0,68261.10000000044,-11325.800000000032,0.0,25251.95000000013,0.0,-33349.700000000004
413,19330.400000000045,32418.999999999905,8594.999999999876,14015.400000000112,-5620.599999999953,-6552.100000000006,50764.34999999993,73889.40000000001,18924.00000000008,107509.90000000014,70926.3499999997,0.0,19039.850000000206,12059.350000000284,81464.8000000006,16387.74999999963,32686.949999999677,50896.70000000017,-21846.050000000083,541.0999999999967,-39875.0999999998,4384.499999999953,0.0,-17195.300000000923,-1989.0499999999765,123486.05,106007.9499999998,-5155.950000000001,203866.10000000027,76962.3999999998,10277.05000000005,0.0,-21032.349999999962,-9576.350000000035,-18071.30000000001,0.0,-12065.499999999452,10215.749999999958,979.5500000003876,28585.799999999108,36900.10000000021,-42029.75000000032,11535.40000000002,0.0,67361.10000000054,-12706.200000000026,0.0,25651.950000000124,0.0,-37748.40000000001
